gt,fid,group,tier,bed,id,canopy_area_sq_m,mNDVI_mean,mNDVI_median,mNDVI_max,cDSM_mean,cDSM_max,sDSM_median,mean_can_height,max_can_height,can_volume,date,count_thermal,mean_thermal,median_thermal,median.thermal.filtered.to.remove.poor.stands,stdev_thermal,min_thermal,max_thermal,name,entry.type,num,treatment
97,2565,north,15,76,2565,6.444888224,0.61119273,NA,0.827652633,15.88488658,16.07896996,15.82015657,0.064730009,0.258813381,0.417177671,08-24-21,306,49.8979505,49.09520508,49.09520508,4.128180099,43.3240625,57.41660156,M2.117,MAGIC family 2,97,drought
296,2586,north,2,77,2586,3.565618274,0.691528394,0.724589944,0.847112656,15.85200477,16.1466713,15.61396122,0.238043554,0.532710075,0.848772446,08-10-21,296,42.24584387,40.50208008,40.50208008,5.213420718,36.12132813,54.71753906,M8.56,MAGIC family 8,296,drought
296,2586,north,2,77,2586,4.656993047,0.689109315,NA,0.859550238,15.9710221,16.2369194,15.77949142,0.191530673,0.457427979,0.89195701,08-24-21,303,44.14910653,42.25142578,42.25142578,5.774144167,37.59009766,56.59328125,M8.56,MAGIC family 8,296,drought
296,2586,north,2,77,2586,6.524390276,0.599297832,NA,0.809815466,13.11921421,13.4010067,12.98921299,0.130001217,0.411793709,0.848178677,09-28-21,288,36.60585646,35.88154297,35.88154297,2.504017699,33.58796875,43.61699219,M8.56,MAGIC family 8,296,drought
296,2586,north,2,77,2586,0.391191471,0.649062933,0.648591042,0.80523181,15.02352301,15.0472908,15.00784588,0.015677128,0.039444923,0.006132759,07-06-21,NA,NA,NA,NA,NA,NA,NA,M8.56,MAGIC family 8,296,drought
48,2587,north,3,77,2587,4.674882186,0.645408831,NA,0.834899843,15.92075162,16.15039063,15.79544783,0.12530379,0.354942799,0.585780455,08-24-21,300,44.92012396,43.40737305,43.40737305,4.11922266,39.67390625,55.34019531,M1.56,MAGIC family 1,48,drought
48,2587,north,3,77,2587,4.361892702,0.710145077,0.741727471,0.868125498,15.7970171,16.02015305,15.61194897,0.185068133,0.408204079,0.807247337,08-10-21,298,41.58449992,39.89836914,39.89836914,4.23683834,37.26224609,54.175625,M1.56,MAGIC family 1,48,drought
48,2587,north,3,77,2587,0.877012564,0.694680891,0.720342219,0.819840968,15.03787171,15.09632874,15.01757526,0.02029645,0.078753471,0.017800242,07-06-21,NA,NA,NA,NA,NA,NA,NA,M1.56,MAGIC family 1,48,drought
48,2587,north,3,77,2587,6.52153495,0.610092703,NA,0.814061701,13.09224382,13.64259911,13.01040554,0.081838282,0.632193565,0.533711218,09-28-21,288,37.08855367,36.56267578,36.56267578,1.955742106,34.10115234,43.38589844,M1.56,MAGIC family 1,48,drought
107,2588,north,4,77,2588,0.939393537,0.67934462,0.700593829,0.807186604,15.05005781,15.10265255,15.02642536,0.023632453,0.076227188,0.022200173,07-06-21,NA,NA,NA,NA,NA,NA,NA,M3.5,MAGIC family 3,107,drought
107,2588,north,4,77,2588,6.300437314,0.595356333,NA,0.798340797,13.1264561,13.36640453,13.03393841,0.092517689,0.332466125,0.582901901,09-28-21,290,38.11070865,37.38566406,37.38566406,2.537904734,34.97398438,46.67681641,M3.5,MAGIC family 3,107,drought
107,2588,north,4,77,2588,5.947972929,0.708472605,0.737895876,0.860661685,15.88949655,16.16948318,15.61433601,0.275160532,0.555147171,1.636647394,08-10-21,300,40.64539661,39.69374023,39.69374023,2.665957457,36.94111328,51.77660156,M3.5,MAGIC family 3,107,drought
107,2588,north,4,77,2588,6.358865542,0.658219807,NA,0.846267462,15.95860177,16.18536949,15.80451298,0.154088789,0.380856514,0.97982989,08-24-21,300,44.87596855,43.94633789,43.94633789,3.130086191,40.87316406,55.69074219,M3.5,MAGIC family 3,107,drought
254,2589,north,5,77,2589,6.701026577,0.638602587,NA,0.837192535,15.95904993,16.35534096,15.81502342,0.14402651,0.540317535,0.965125469,08-24-21,303,45.37872931,44.42828125,44.42828125,2.968738554,41.14896484,53.85027344,M7.20,MAGIC family 7,254,drought
254,2589,north,5,77,2589,4.914927835,0.667313651,0.678696364,0.840220809,15.71732645,16.1787796,15.60367489,0.113651562,0.575104713,0.558589225,08-10-21,298,44.15451834,42.76216797,42.76216797,3.862939521,39.56753906,55.8028125,M7.20,MAGIC family 7,254,drought
254,2589,north,5,77,2589,0.666498117,0.650626747,0.654544055,0.817851663,15.04658138,15.11084175,15.03734398,0.009237398,0.073497772,0.006156708,07-06-21,NA,NA,NA,NA,NA,NA,NA,M7.20,MAGIC family 7,254,drought
254,2589,north,5,77,2589,4.677870919,0.576034194,NA,0.75373441,13.08976914,13.28428078,13.04278851,0.046980635,0.241492271,0.219769348,09-28-21,318,38.75348166,38.54303711,38.54303711,1.774937056,35.99773438,44.45214844,M7.20,MAGIC family 7,254,drought
26,2590,north,6,77,2590,1.165085604,0.685540718,0.703400433,0.838295102,15.03909224,15.08586407,15.04265547,-0.003563225,0.043208599,-0.004151463,07-06-21,NA,NA,NA,NA,NA,NA,NA,G40119,Tepary,26,drought
26,2590,north,6,77,2590,7.893986226,0.677241612,NA,0.842034996,15.96645904,16.1749115,15.81516743,0.151291617,0.359744072,1.194293941,08-24-21,300,43.33913353,42.5225293,42.5225293,2.377285597,40.74953125,52.17720703,G40119,Tepary,26,drought
26,2590,north,6,77,2590,8.546221017,0.642115873,NA,0.822674274,13.16313731,13.32028294,13.0376482,0.125489106,0.282634735,1.072457634,09-28-21,297,37.44652469,36.78529297,36.78529297,1.960740639,35.41175781,45.47664063,G40119,Tepary,26,drought
26,2590,north,6,77,2590,6.974043184,0.763052172,0.816977024,0.88942045,15.79749063,16.03658867,15.60764122,0.189849409,0.428947449,1.32401798,08-10-21,310,41.96195218,40.02963867,40.02963867,4.155027649,38.98320313,55.6215625,G40119,Tepary,26,drought
63,2591,north,7,77,2591,4.598466594,0.649678944,0.659359604,0.83416754,15.72146402,15.90998077,15.60518551,0.116278512,0.304795265,0.534702851,08-10-21,291,45.43900881,44.964375,44.964375,2.864200281,40.52193359,53.18826172,M1.110,MAGIC family 1,63,drought
63,2591,north,7,77,2591,2.514549123,0.554641974,NA,0.740579426,13.10535868,13.28167629,13.05490875,0.05044993,0.22676754,0.126858828,09-28-21,294,38.25293494,37.82177734,37.82177734,1.954323179,35.28378906,43.50671875,M1.110,MAGIC family 1,63,drought
63,2591,north,7,77,2591,3.060942471,0.592326298,NA,0.7846964,15.89505485,16.1528511,15.82608986,0.068964989,0.326761246,0.211097864,08-24-21,301,49.32590467,49.02666016,49.02666016,2.91888896,44.02490234,55.96902344,M1.110,MAGIC family 1,63,drought
63,2591,north,7,77,2591,1.474821824,0.685710406,0.711977065,0.81475538,15.084961,15.17091274,15.05222607,0.03273493,0.118686676,0.048278189,07-06-21,NA,NA,NA,NA,NA,NA,NA,M1.110,MAGIC family 1,63,drought
160,2592,north,8,77,2592,3.221924578,0.554578205,NA,0.749400079,13.09228274,13.25265503,13.07032585,0.021956886,0.182329178,0.07074343,09-28-21,297,37.27407263,36.48556641,36.48556641,2.222726362,33.77576172,41.99835938,M4.64,MAGIC family 4,160,drought
160,2592,north,8,77,2592,4.846254431,0.653966686,0.653153181,0.84898454,15.75910236,16.14216042,15.60499668,0.154105676,0.537163734,0.746835315,08-10-21,289,44.40790184,43.34865234,43.34865234,3.546979982,39.58599609,55.13503906,M4.64,MAGIC family 4,160,drought
160,2592,north,8,77,2592,3.389401879,0.580778839,NA,0.786252022,15.94825531,16.42295074,15.84033012,0.107925184,0.582620621,0.365801821,08-24-21,303,49.0818001,48.87669922,48.87669922,3.185760082,42.92402344,55.42789063,M4.64,MAGIC family 4,160,drought
160,2592,north,8,77,2592,1.36586244,0.67580578,0.68743068,0.834501207,15.08630441,15.16620541,15.06728172,0.019022686,0.098923683,0.025982372,07-06-21,NA,NA,NA,NA,NA,NA,NA,M4.64,MAGIC family 4,160,drought
297,2593,north,9,77,2593,5.933415169,0.671739999,0.684684038,0.847750425,15.73806697,15.89376068,15.59094143,0.14712554,0.302819252,0.872956913,08-10-21,293,42.60019411,42.28765625,42.28765625,2.34065548,38.97675781,50.59191406,M8.62,MAGIC family 8,297,drought
297,2593,north,9,77,2593,4.833578564,0.581804044,NA,0.75099659,13.15353877,13.30728245,13.07025909,0.083279672,0.237023354,0.402538839,09-28-21,300,36.24563698,35.74370117,35.74370117,1.631832808,33.69392578,41.68064453,M8.62,MAGIC family 8,297,drought
297,2593,north,9,77,2593,1.496832811,0.661209829,0.669180691,0.811117411,15.10100563,15.21506596,15.07611036,0.024895268,0.138955593,0.037264054,07-06-21,NA,NA,NA,NA,NA,NA,NA,M8.62,MAGIC family 8,297,drought
297,2593,north,9,77,2593,6.209561085,0.616639458,NA,0.806804359,15.94481332,16.15034676,15.83935452,0.105458808,0.310992241,0.654852911,08-24-21,301,45.73925522,45.14046875,45.14046875,2.357901871,42.66861328,54.32851563,M8.62,MAGIC family 8,297,drought
159,2594,north,10,77,2594,2.047219925,0.547212327,NA,0.701946914,13.07822469,13.14940739,13.0653019,0.012922797,0.084105492,0.026455808,09-28-21,313,37.8332478,37.83933594,37.83933594,1.544690999,34.781875,42.15623047,M4.59,MAGIC family 4,159,drought
159,2594,north,10,77,2594,1.055572509,0.634543142,0.634627998,0.803380549,15.08146143,15.1085825,15.07736301,0.004098411,0.031219482,0.00432617,07-06-21,NA,NA,NA,NA,NA,NA,NA,M4.59,MAGIC family 4,159,drought
159,2594,north,10,77,2594,2.759248469,0.609014705,0.600923359,0.794589758,15.65685209,15.91018009,15.58876419,0.068087901,0.321415901,0.187871436,08-10-21,297,47.22367115,46.87162109,46.87162109,3.924882082,40.06201172,54.58820313,M4.59,MAGIC family 4,159,drought
159,2594,north,10,77,2594,2.415706396,0.563353981,NA,0.770904422,15.86208073,16.0344696,15.83559895,0.026481788,0.198870659,0.063972224,08-24-21,301,51.42662843,51.55109375,51.55109375,2.971750772,45.59197266,57.31460938,M4.59,MAGIC family 4,159,drought
57,2595,north,11,77,2595,1.584131013,0.673690724,0.691422641,0.818986356,15.08916378,15.1398859,15.06971073,0.019453047,0.070175171,0.030816174,07-06-21,NA,NA,NA,NA,NA,NA,NA,M1.88,MAGIC family 1,57,drought
57,2595,north,11,77,2595,3.281659773,0.572438577,NA,0.815841556,15.92530426,16.17983055,15.84252357,0.08278068,0.337306976,0.271658028,08-24-21,301,49.23227276,48.46220703,48.46220703,2.669171386,45.16552734,56.87765625,M1.88,MAGIC family 1,57,drought
57,2595,north,11,77,2595,1.659205399,0.541177337,NA,0.73028779,13.08216637,13.23052692,13.07017803,0.011988342,0.160348892,0.019891121,09-28-21,288,35.90567993,35.36328125,NA,1.737380625,33.48650391,41.18248047,M1.88,MAGIC family 1,57,drought
57,2595,north,11,77,2595,5.757044795,0.685138115,0.70732075,0.846204281,15.71716693,15.92673397,15.57976913,0.137397794,0.346964836,0.791005257,08-10-21,298,41.1890235,40.84063477,40.84063477,1.882715159,38.34644531,50.67513672,M1.88,MAGIC family 1,57,drought
169,2596,north,12,77,2596,2.11467831,0.549356086,NA,0.741814196,13.10986072,13.2515049,13.06569862,0.044162094,0.185806274,0.093388622,09-28-21,294,35.49255228,34.85025391,34.85025391,2.059976424,32.496875,41.20097656,M4.95,MAGIC family 4,169,drought
169,2596,north,12,77,2596,5.738376202,0.631110619,NA,0.82396239,16.04342216,16.40104294,15.82992697,0.213495191,0.571115971,1.225115721,08-24-21,302,47.95364756,46.17885742,46.17885742,4.008178241,43.95517578,58.81027344,M4.95,MAGIC family 4,169,drought
169,2596,north,12,77,2596,1.389765867,0.661617024,0.675396085,0.812730014,15.08543813,15.12444401,15.0729866,0.01245153,0.051457405,0.017304711,07-06-21,NA,NA,NA,NA,NA,NA,NA,M4.95,MAGIC family 4,169,drought
169,2596,north,12,77,2596,5.587583741,0.681246629,0.70459348,0.841032565,15.83432163,16.1567421,15.569561,0.264760622,0.587181091,1.479372149,08-10-21,301,41.04614832,39.2946875,39.2946875,3.87252182,37.45767578,53.23298828,M4.95,MAGIC family 4,169,drought
39,2597,north,13,77,2597,6.605970938,0.628763258,0.626112461,0.818894982,15.68510516,15.86654282,15.56160927,0.123495894,0.304933548,0.815810285,08-10-21,288,41.88921556,41.38744141,41.38744141,2.52646205,38.34394531,53.43890625,M1.18,MAGIC family 1,39,drought
39,2597,north,13,77,2597,2.118618112,0.551608293,NA,0.694950521,13.08552695,13.22519684,13.06848812,0.017038829,0.156708717,0.036098772,09-28-21,319,35.53772421,35.24792969,35.24792969,1.763471363,32.33130859,41.20492188,M1.18,MAGIC family 1,39,drought
39,2597,north,13,77,2597,3.907849427,0.575018145,NA,0.794314802,15.86755392,16.02648354,15.83205128,0.035502644,0.194432259,0.138738989,08-24-21,302,49.02919683,48.66805664,48.66805664,2.441125457,45.22308594,55.50445313,M1.18,MAGIC family 1,39,drought
39,2597,north,13,77,2597,1.503402532,0.682806096,0.707094252,0.827729523,15.09736409,15.14831829,15.0737977,0.023566382,0.074520588,0.035429759,07-06-21,NA,NA,NA,NA,NA,NA,NA,M1.18,MAGIC family 1,39,drought
32,2598,north,14,77,2598,6.192810184,0.729127459,0.778409302,0.87509197,15.69191277,15.87036705,15.54173279,0.150179984,0.328634262,0.930036132,08-10-21,298,39.88908688,38.47853516,38.47853516,3.724643927,35.45154297,51.8815625,TEP 32,Tepary,32,drought
32,2598,north,14,77,2598,0.951597569,0.697522799,0.73045212,0.838340044,15.08022012,15.1321125,15.07276249,0.007457634,0.059350014,0.007096666,07-06-21,NA,NA,NA,NA,NA,NA,NA,TEP 32,Tepary,32,drought
32,2598,north,14,77,2598,6.384268281,0.637260992,NA,0.79227072,13.19108922,13.34335518,13.0664854,0.124603816,0.276869774,0.795504189,09-28-21,293,33.07798448,32.32166016,32.32166016,2.140336652,30.79462891,40.20388672,TEP 32,Tepary,32,drought
32,2598,north,14,77,2598,6.9937706,0.664174853,NA,0.834903002,15.93632812,16.1227932,15.80532169,0.13100643,0.317471504,0.916228922,08-24-21,306,46.67464518,45.19323242,45.19323242,3.750827649,43.10966797,58.16636719,TEP 32,Tepary,32,drought
124,2599,north,15,77,2599,1.153542609,0.675564457,0.696978748,0.818200111,15.10377828,15.13891697,15.08048439,0.023293892,0.058432579,0.026870497,07-06-21,NA,NA,NA,NA,NA,NA,NA,M3.51,MAGIC family 3,124,drought
124,2599,north,15,77,2599,5.591274251,0.656984612,0.663799375,0.841547072,15.73238171,16.09904099,15.54384375,0.188537962,0.555197239,1.054167453,08-10-21,300,40.70911641,40.17457031,40.17457031,2.716317921,36.57101563,49.79978516,M3.51,MAGIC family 3,124,drought
124,2599,north,15,77,2599,5.890024203,0.630304634,NA,0.849686861,15.97547367,16.27175331,15.80911541,0.166358261,0.462637901,0.979854184,08-24-21,303,47.05862173,46.43589844,46.43589844,2.752579,43.21855469,54.7665625,M3.51,MAGIC family 3,124,drought
124,2599,north,15,77,2599,4.806976052,0.603955235,NA,0.800796032,13.20532396,13.3874073,13.06518364,0.140140316,0.322223663,0.673651142,09-28-21,293,32.10678208,30.99255859,30.99255859,2.441031034,28.70652344,38.6121875,M3.51,MAGIC family 3,124,drought
209,18,south,18,1,18,0.2677461,0.646188077,0.653042555,0.775137484,14.42490731,14.45077801,14.409688,0.015219313,0.041090012,0.004074912,07-06-21,NA,NA,NA,NA,NA,NA,NA,M5.112,MAGIC family 5,209,control
209,18,south,18,1,18,6.14161093,0.747017554,NA,0.855265021,15.92893078,16.13446236,15.74363708,0.185293695,0.390825272,1.138001783,08-24-21,300,29.25531901,28.59529297,28.59529297,2.03560697,27.22660156,39.93517578,M5.112,MAGIC family 5,209,control
209,18,south,18,1,18,4.5481423,0.75479358,0.78474164,0.85368979,16.16109258,16.40643883,15.95856094,0.202531638,0.447877884,0.921142711,08-10-21,312,26.66913186,23.28177734,23.28177734,6.470845357,20.39429688,40.91484375,M5.112,MAGIC family 5,209,control
209,18,south,18,1,18,5.962625294,0.634371493,NA,0.834213674,12.38002497,12.52054214,12.28448105,0.095543918,0.236061096,0.569692582,09-28-21,309,24.36428208,24.29240234,24.29240234,1.361958699,21.91527344,27.9809375,M5.112,MAGIC family 5,209,control
210,19,south,19,1,19,8.557911019,0.788809419,NA,0.880304098,16.06919768,16.34148407,15.75053883,0.31865885,0.590945244,2.727054087,08-24-21,306,27.53902739,27.33816406,27.33816406,0.936939511,26.72015625,36.88712891,M5.125,MAGIC family 5,210,control
210,19,south,19,1,19,8.644893328,0.673255268,NA,0.843295515,12.49335921,12.65519047,12.28669739,0.206661825,0.36849308,1.786569432,09-28-21,295,23.37581296,23.29470703,23.29470703,0.707148158,22.09330078,29.02039063,M5.125,MAGIC family 5,210,control
210,19,south,19,1,19,6.546738829,0.804611257,0.827830344,0.893382311,16.31911717,16.54731369,15.993927,0.325190168,0.553386688,2.128935098,08-10-21,324,21.50344431,20.39786133,20.39786133,2.923509424,19.43558594,38.37142578,M5.125,MAGIC family 5,210,control
210,19,south,19,1,19,1.167988862,0.698251718,0.722389281,0.818413913,14.48352461,14.55185318,14.42098284,0.06254177,0.130870342,0.073048091,07-06-21,NA,NA,NA,NA,NA,NA,NA,M5.125,MAGIC family 5,210,control
21,20,south,20,1,20,0.20564247,0.57564226,0.568213791,0.704387248,14.41481205,14.45037365,14.42346096,-0.008648911,0.026912689,-0.001778583,07-06-21,NA,NA,NA,NA,NA,NA,NA,G40013C,Tepary,21,control
21,20,south,20,1,20,1.696041019,0.594228915,NA,0.7894364,12.30590812,12.41581345,12.28958321,0.016324911,0.12623024,0.027687719,09-28-21,303,29.16685141,29.17203125,NA,1.197091376,26.86515625,31.90992188,G40013C,Tepary,21,control
21,20,south,20,1,20,0.254575458,0.577781385,NA,0.748269737,15.74431421,15.83707714,15.73760986,0.006704345,0.099467278,0.001706762,08-24-21,292,44.73702115,44.63512695,NA,0.820400746,42.29925781,46.76855469,G40013C,Tepary,21,control
21,20,south,20,1,20,0.098384144,0.534140234,0.530077517,0.609006047,15.94985028,16.00844383,15.97967815,-0.029827876,0.028765678,-0.00293459,08-10-21,288,39.94552789,39.33431641,NA,1.892843112,36.9715625,44.864375,G40013C,Tepary,21,control
125,21,south,21,1,21,9.046474363,0.681347816,NA,0.87784487,12.46582023,12.61974239,12.34193134,0.12388889,0.27781105,1.12075767,09-28-21,302,24.35854052,24.30328125,24.30328125,0.846286481,22.66501953,27.58365234,M3.59,MAGIC family 3,125,control
125,21,south,21,1,21,7.29339219,0.822477883,0.847252846,0.906675577,16.31407172,16.53390503,16.01841354,0.29565818,0.515491486,2.156351059,08-10-21,288,20.80538059,20.11792969,20.11792969,2.173773113,19.09796875,35.35261719,M3.59,MAGIC family 3,125,control
125,21,south,21,1,21,8.409144831,0.796334232,NA,0.881621957,16.04357516,16.17880058,15.76781225,0.275762911,0.410988331,2.318930259,08-24-21,289,28.14334288,27.94226563,27.94226563,0.615362703,27.47945313,33.38599609,M3.59,MAGIC family 3,125,control
125,21,south,21,1,21,1.151851008,0.682896678,0.705424845,0.81645304,14.48745154,14.52686787,14.44395494,0.043496597,0.082912922,0.0501016,07-06-21,NA,NA,NA,NA,NA,NA,NA,M3.59,MAGIC family 3,125,control
307,22,south,22,1,22,6.72277955,0.79263696,0.82614848,0.884384036,16.31845222,16.52973175,16.0360775,0.282374718,0.493654251,1.898342983,08-10-21,289,21.63547652,20.12763672,20.12763672,3.438968604,18.89042969,37.72853516,M8.97,MAGIC family 8,307,control
307,22,south,22,1,22,10.20806417,0.660533255,NA,0.865443587,12.52542294,12.70387745,12.36837101,0.157051935,0.335506439,1.603196231,09-28-21,295,24.74553986,24.61423828,24.61423828,0.698407553,23.21810547,26.86292969,M8.97,MAGIC family 8,307,control
307,22,south,22,1,22,8.8408229,0.789348227,NA,0.879669189,16.05876457,16.31262016,15.78278351,0.275981064,0.529836655,2.439899713,08-24-21,299,28.28891931,27.83009766,27.83009766,2.041503331,26.78625,41.04890625,M8.97,MAGIC family 8,307,control
307,22,south,22,1,22,0.749305872,0.636914413,0.639951944,0.774024963,14.46502037,14.48549652,14.45114899,0.013871383,0.034347534,0.010393909,07-06-21,NA,NA,NA,NA,NA,NA,NA,M8.97,MAGIC family 8,307,control
167,23,south,23,1,23,7.221343173,0.798746092,0.826088369,0.881644487,16.40616605,16.61686897,16.07880402,0.327362036,0.538064957,2.363993607,08-10-21,289,20.5917049,19.86841797,19.86841797,2.130061349,19.02265625,34.59634766,M4.86,MAGIC family 4,167,control
167,23,south,23,1,23,0.881865249,0.65944068,0.67379272,0.793186843,14.50016314,14.56570244,14.46273565,0.03742749,0.102966785,0.033006003,07-06-21,NA,NA,NA,NA,NA,NA,NA,M4.86,MAGIC family 4,167,control
167,23,south,23,1,23,9.140099229,0.676632974,NA,0.835825682,12.61557613,12.82880402,12.36869383,0.246882298,0.460110188,2.256528704,09-28-21,318,23.46704599,23.58021484,23.58021484,0.905189582,20.89941406,26.00248047,M4.86,MAGIC family 4,167,control
167,23,south,23,1,23,8.669300689,0.79800404,NA,0.88764143,16.14340096,16.34251404,15.79663277,0.346768191,0.545881271,3.00623772,08-24-21,300,27.17557487,26.85074219,26.85074219,0.991673303,26.37365234,32.74109375,M4.86,MAGIC family 4,167,control
152,24,south,24,1,24,1.094976897,0.66352153,0.680505455,0.779403269,14.50196652,14.53347206,14.45843172,0.0435348,0.07504034,0.0476696,07-06-21,NA,NA,NA,NA,NA,NA,NA,M4.42,MAGIC family 4,152,control
152,24,south,24,1,24,8.558419399,0.654651193,NA,0.835371971,12.577236,12.74836922,12.3708005,0.206435508,0.377568722,1.766761657,09-28-21,289,24.44648343,24.42132813,24.42132813,0.638557478,23.00798828,27.49480469,M4.42,MAGIC family 4,152,control
152,24,south,24,1,24,7.863290258,0.797870512,0.821369201,0.882300436,16.44772616,16.69525337,16.09117317,0.356552984,0.6040802,2.803679604,08-10-21,288,20.01833747,19.78089844,19.78089844,0.69979192,19.11621094,23.26146484,M4.42,MAGIC family 4,152,control
152,24,south,24,1,24,9.700151822,0.799180528,NA,0.896710098,16.11228444,16.36641312,15.8002224,0.312062039,0.56619072,3.027049157,08-24-21,300,26.88538073,26.77192383,26.77192383,0.545690261,26.03152344,29.37740234,M4.42,MAGIC family 4,152,control
129,25,south,25,1,25,9.845232353,0.81213484,NA,0.893751621,16.14821481,16.43005371,15.80489492,0.343319884,0.625158787,3.380064028,08-24-21,307,27.23344501,26.92369141,26.92369141,1.473837964,25.98794922,38.60222656,M3.74,MAGIC family 3,129,control
129,25,south,25,1,25,10.44185776,0.698985649,NA,0.851197362,12.62105306,12.81965923,12.37684727,0.244205791,0.442811966,2.549962133,09-28-21,303,23.83897986,23.75292969,23.75292969,0.655673096,22.33255859,26.77886719,M3.74,MAGIC family 3,129,control
129,25,south,25,1,25,1.166702528,0.688418688,0.70921737,0.815416276,14.49690828,14.55341434,14.45399475,0.042913527,0.099419594,0.05006732,07-06-21,NA,NA,NA,NA,NA,NA,NA,M3.74,MAGIC family 3,129,control
129,25,south,25,1,25,7.311025318,0.796606013,0.823317289,0.882812321,16.45242002,16.67053795,16.11789417,0.334525848,0.552643776,2.445726944,08-10-21,289,20.16615714,19.91298828,19.91298828,0.979405694,19.05359375,26.91699219,M3.74,MAGIC family 3,129,control
227,26,south,26,1,26,6.968652359,0.821491438,0.846789777,0.900737584,16.46719451,16.65670967,16.12184715,0.345347358,0.534862518,2.406605684,08-10-21,293,19.84705831,19.34091797,19.34091797,1.597744855,18.52259766,32.03578125,M6.40,MAGIC family 6,227,control
227,26,south,26,1,26,9.281372407,0.808598615,NA,0.890757322,16.09959091,16.30835533,15.80273056,0.296860346,0.505624771,2.755271421,08-24-21,325,28.2243244,28.13595703,28.13595703,0.840483532,27.0509375,36.29474609,M6.40,MAGIC family 6,227,control
227,26,south,26,1,26,11.96484009,0.757279612,NA,0.890053749,12.59647392,12.78380203,12.3939662,0.202507723,0.389835835,2.422972516,09-28-21,300,22.84648854,22.9355957,22.9355957,0.682683749,21.38431641,24.40796875,M6.40,MAGIC family 6,227,control
227,26,south,26,1,26,0.837000063,0.67677054,0.693999887,0.805825651,14.46840793,14.48842144,14.44774628,0.02066165,0.040675163,0.017293803,07-06-21,NA,NA,NA,NA,NA,NA,NA,M6.40,MAGIC family 6,227,control
87,27,south,27,1,27,5.063709294,0.734713872,NA,0.870927691,16.01402069,16.18611908,15.80279255,0.21122814,0.38332653,1.069597895,08-24-21,303,33.64783409,31.98775391,31.98775391,3.954214634,29.78783203,46.90462891,M2.78,MAGIC family 2,87,control
87,27,south,27,1,27,0.460563942,0.654256937,0.666875064,0.788077116,14.46444802,14.48946095,14.43385506,0.03059296,0.055605888,0.014090014,07-06-21,NA,NA,NA,NA,NA,NA,NA,M2.78,MAGIC family 2,87,control
87,27,south,27,1,27,5.805951452,0.676740038,NA,0.873259008,12.52069342,12.68109417,12.38239527,0.138298152,0.298698902,0.802952355,09-28-21,310,26.40275258,26.04635742,26.04635742,1.868346837,23.66105469,32.57439453,M2.78,MAGIC family 2,87,control
87,27,south,27,1,27,3.653743114,0.726300408,0.751542687,0.851869583,16.34745497,16.66339684,16.11686134,0.230593625,0.546535492,0.842529871,08-10-21,311,26.7875319,24.14443359,24.14443359,5.990227739,20.90126953,42.85910156,M2.78,MAGIC family 2,87,control
215,28,south,28,1,28,9.068300035,0.79450225,NA,0.892168343,16.08787233,16.27387428,15.82484627,0.26302606,0.449028015,2.385199229,08-24-21,300,29.1632957,29.03399414,29.03399414,0.589513229,28.15146484,32.30578125,M6.6,MAGIC family 6,215,control
215,28,south,28,1,28,6.900843373,0.800446211,0.834183693,0.8938362,16.42997608,16.65761375,16.13763428,0.292341807,0.519979477,2.01740502,08-10-21,288,22.18078613,20.26243164,20.26243164,4.39559389,19.0565625,39.24556641,M6.6,MAGIC family 6,215,control
215,28,south,28,1,28,1.106643253,0.682772851,0.702558756,0.813450456,14.45762666,14.51166344,14.4249053,0.032721355,0.086758137,0.036210867,07-06-21,NA,NA,NA,NA,NA,NA,NA,M6.6,MAGIC family 6,215,control
215,28,south,28,1,28,10.26742863,0.738453852,NA,0.883557677,12.60049942,12.77884579,12.39421034,0.206289082,0.384635448,2.118058423,09-28-21,288,24.95333137,24.83525391,24.83525391,0.78398314,23.56966797,28.06232422,M6.6,MAGIC family 6,215,control
142,29,south,29,1,29,9.187737753,0.680595111,NA,0.861333072,12.60433677,12.82849121,12.40976524,0.194571523,0.418725967,1.787672128,09-28-21,294,25.57147401,25.47750977,25.47750977,0.787501666,24.05941406,29.23023438,M4.2,MAGIC family 4,142,control
142,29,south,29,1,29,8.23596584,0.817322315,0.846293986,0.903592408,16.50861787,16.79389381,16.13174438,0.376873483,0.662149429,3.10391713,08-10-21,288,19.26641466,19.00612305,19.00612305,1.09324003,18.09048828,29.03105469,M4.2,MAGIC family 4,142,control
142,29,south,29,1,29,10.33905826,0.808628321,NA,0.882424057,16.16823517,16.43611526,15.81929493,0.348940239,0.616820335,3.607713461,08-24-21,300,29.23752845,29.16443359,29.16443359,0.622128253,28.12851563,35.12847656,M4.2,MAGIC family 4,142,control
142,29,south,29,1,29,0.958976014,0.662066957,0.676209301,0.795312226,14.43899782,14.48542309,14.41132069,0.02767713,0.074102402,0.026541704,07-06-21,NA,NA,NA,NA,NA,NA,NA,M4.2,MAGIC family 4,142,control
228,30,south,30,1,30,4.949607904,0.726913465,NA,0.83835876,15.99719459,16.18209839,15.79758644,0.199608144,0.384511948,0.987982048,08-24-21,288,35.23758837,33.59930664,33.59930664,3.814324243,31.11439453,46.69978516,M6.46,MAGIC family 6,228,control
